seq_label,img_name,confidence,class,x_min,y_min,x_max,y_max
person-1,00000087.jpg,1,person,557.73,103.28,690.35,589.43
person-1,00000088.jpg,1,person,560.65,113.67,692.66,602.24
person-1,00000089.jpg,1,person,561.76,125.54,695.42,616.28
person-1,00000090.jpg,1,person,564.07,131.13,695.97,625.75
person-1,00000091.jpg,1,person,567.7,142.57,689.41,635.65
person-1,00000092.jpg,1,person,569.77,159.07,688.66,646.66
person-1,00000093.jpg,1,person,572.35,171.43,689.79,660.95
person-1,00000094.jpg,1,person,573.92,183.35,691.28,668.7
person-1,00000095.jpg,1,person,575.79,186.29,690.45,673.98
person-1,00000096.jpg,1,person,577.07,192.64,691.61,678.66
person-1,00000097.jpg,1,person,579.51,189.98,689.1,679.96
person-1,00000098.jpg,1,person,580.23,194.3,690.21,685.7
person-1,00000099.jpg,1,person,581.89,197.5,691.18,688.1
person-1,00000100.jpg,1,person,582.79,197.82,691.73,689.07
person-1,00000101.jpg,1,person,584.58,202.2,693.52,690.61
person-1,00000102.jpg,1,person,586.0,201.0,708.0,713.0
person-1,00000103.jpg,1,person,585.89,200.36,708.41,699.78
person-1,00000104.jpg,1,person,588.79,199.26,710.73,698.45
person-1,00000105.jpg,1,person,592.97,202.74,712.27,697.54
person-1,00000106.jpg,1,person,593.93,201.19,714.71,698.34
person-1,00000107.jpg,1,person,595.6,202.01,716.35,699.41
person-1,00000108.jpg,1,person,597.99,205.02,719.23,700.27
person-1,00000109.jpg,1,person,600.28,204.45,720.54,701.22
person-1,00000110.jpg,1,person,603.21,205.87,722.82,701.46
person-1,00000111.jpg,1,person,604.0,207.11,725.41,701.28
person-1,00000112.jpg,1,person,605.48,207.61,726.6,701.55
person-1,00000113.jpg,1,person,607.29,207.75,728.11,701.58
person-1,00000114.jpg,1,person,608.53,212.16,729.99,702.01
person-1,00000115.jpg,1,person,610.54,211.66,730.82,702.41
person-1,00000116.jpg,1,person,612.33,210.64,732.68,701.94
person-1,00000117.jpg,1,person,611.68,208.13,732.9,702.58
person-1,00000118.jpg,1,person,611.2,211.59,732.27,702.08
person-1,00000119.jpg,1,person,609.24,212.61,728.19,701.46
person-1,00000120.jpg,1,person,599.38,213.52,719.66,699.76
person-1,00000121.jpg,1,person,592.22,213.19,712.09,701.71
person-1,00000122.jpg,1,person,586.01,216.05,704.52,703.57
person-1,00000123.jpg,1,person,580.61,220.02,701.24,707.74
person-1,00000124.jpg,1,person,575.8,220.31,697.38,707.72
person-1,00000125.jpg,1,person,570.83,222.62,690.41,708.33
person-1,00000126.jpg,1,person,563.15,223.0,681.91,709.49
person-1,00000127.jpg,1,person,559.86,224.61,677.57,709.94
person-1,00000128.jpg,1,person,556.35,224.22,677.09,709.61
person-1,00000129.jpg,1,person,555.07,225.33,675.82,709.85
person-1,00000130.jpg,1,person,556.83,226.73,676.78,710.6
person-1,00000131.jpg,1,person,556.6,225.2,675.15,710.61
person-1,00000132.jpg,1,person,555.3,223.99,674.34,708.99
person-1,00000133.jpg,1,person,553.73,222.55,673.03,708.38
person-1,00000134.jpg,1,person,554.87,219.84,674.38,705.5
person-1,00000135.jpg,1,person,555.43,212.25,675.38,700.38
person-1,00000136.jpg,1,person,557.02,205.55,675.81,697.03
person-1,00000137.jpg,1,person,559.75,201.08,677.98,692.07
person-1,00000138.jpg,1,person,562.21,194.55,679.77,685.0
person-1,00000139.jpg,1,person,565.0,187.69,682.63,681.04
person-1,00000140.jpg,1,person,567.58,183.33,684.89,678.26
person-1,00000141.jpg,1,person,568.75,180.94,687.38,675.69
person-1,00000142.jpg,1,person,571.66,182.73,691.3,673.41
person-1,00000143.jpg,1,person,574.6,179.26,693.49,672.91
person-1,00000144.jpg,1,person,576.96,176.45,695.17,671.2
person-1,00000145.jpg,1,person,579.02,175.77,696.15,669.63
person-1,00000146.jpg,1,person,580.15,176.15,698.07,667.82
person-1,00000147.jpg,1,person,582.49,173.66,700.09,665.69
person-1,00000148.jpg,1,person,584.14,171.21,701.36,662.56
person-1,00000149.jpg,1,person,584.93,167.36,702.72,659.57
person-1,00000150.jpg,1,person,587.06,165.4,704.11,655.77
person-1,00000151.jpg,1,person,589.25,160.48,705.6,647.25
person-1,00000152.jpg,1,person,591.35,153.26,709.42,642.69
person-1,00000153.jpg,1,person,593.61,145.75,710.72,634.43
person-1,00000154.jpg,1,person,595.44,140.9,712.17,632.36
person-1,00000155.jpg,1,person,596.79,139.04,713.48,629.09
person-1,00000156.jpg,1,person,598.98,135.99,713.59,627.54
person-1,00000157.jpg,1,person,599.69,136.62,714.54,626.84
person-1,00000158.jpg,1,person,600.65,135.61,715.08,625.39
person-1,00000159.jpg,1,person,601.31,136.32,715.8,623.36
person-1,00000160.jpg,1,person,599.63,136.59,715.98,624.37
person-1,00000161.jpg,1,person,598.61,140.98,715.55,625.79
person-1,00000162.jpg,1,person,596.54,139.69,715.1,625.63
person-1,00000163.jpg,1,person,596.91,142.44,715.3,626.29
person-1,00000164.jpg,1,person,597.57,144.9,716.22,626.31
person-1,00000165.jpg,1,person,598.02,146.72,717.01,625.58
person-1,00000166.jpg,1,person,595.95,146.53,717.16,627.61
person-1,00000167.jpg,1,person,596.9,148.05,717.81,627.82
person-1,00000168.jpg,1,person,592.89,149.57,717.75,630.48
person-1,00000169.jpg,1,person,592.54,150.66,718.14,633.1
person-1,00000170.jpg,1,person,592.35,154.69,719.58,635.09
person-1,00000171.jpg,1,person,588.25,154.71,719.71,635.35
person-1,00000172.jpg,1,person,586.24,158.31,720.61,631.26
person-1,00000173.jpg,1,person,582.61,162.59,719.84,635.84
person-1,00000174.jpg,1,person,578.41,169.24,720.68,638.83
person-1,00000175.jpg,1,person,573.25,176.34,726.0,637.34
person-1,00000176.jpg,1,person,568.04,181.61,729.97,637.06
person-1,00000177.jpg,1,person,565.04,186.25,730.8,636.76
person-1,00000178.jpg,1,person,559.81,189.72,733.3,644.27
person-1,00000179.jpg,1,person,557.62,201.63,734.56,644.04
person-1,00000180.jpg,1,person,554.29,208.58,738.76,643.03
person-1,00000181.jpg,1,person,551.07,212.34,739.03,641.79
person-1,00000182.jpg,1,person,547.67,215.16,739.66,639.8
person-1,00000183.jpg,1,person,545.18,233.16,732.38,640.59
person-1,00000184.jpg,1,person,541.07,252.02,732.54,641.9
person-1,00000185.jpg,1,person,541.43,258.41,729.7,645.89
person-1,00000186.jpg,1,person,530.76,254.62,725.77,642.61
person-1,00000187.jpg,1,person,525.98,278.79,719.88,648.3
person-1,00000188.jpg,1,person,506.04,274.32,706.64,649.18
person-1,00000189.jpg,1,person,511.37,304.75,700.34,650.43
person-1,00000190.jpg,1,person,505.55,299.07,697.24,651.26
person-1,00000191.jpg,1,person,508.92,313.62,696.57,654.4
person-1,00000192.jpg,1,person,507.49,312.81,692.72,650.84
person-1,00000193.jpg,1,person,508.86,329.33,691.52,653.76
person-1,00000194.jpg,1,person,499.45,334.07,689.79,652.3
person-1,00000195.jpg,1,person,507.62,339.38,693.97,651.06
person-1,00000196.jpg,1,person,502.43,342.6,689.59,649.29
person-1,00000197.jpg,1,person,499.3,340.61,692.09,650.6
person-1,00000198.jpg,1,person,501.03,334.66,691.61,647.42
person-1,00000199.jpg,1,person,501.99,325.11,691.68,641.93
person-1,00000200.jpg,1,person,501.1,323.38,689.93,641.92
person-1,00000201.jpg,1,person,507.52,315.47,689.24,640.41
person-1,00000202.jpg,1,person,510.12,307.86,689.64,638.38
person-1,00000203.jpg,1,person,500.0,289.0,697.0,641.0
person-1,00000204.jpg,1,person,505.3,281.47,691.07,639.57
person-1,00000205.jpg,1,person,507.06,271.1,690.2,638.31
person-1,00000206.jpg,1,person,508.13,258.74,688.95,638.07
person-1,00000207.jpg,1,person,510.21,247.11,688.96,638.03
person-1,00000208.jpg,1,person,508.04,232.73,688.66,637.45
person-1,00000209.jpg,1,person,507.93,223.48,688.68,637.85
person-1,00000210.jpg,1,person,506.74,212.77,686.09,635.74
person-1,00000211.jpg,1,person,511.11,201.74,684.88,636.27
person-1,00000212.jpg,1,person,512.08,194.51,686.05,630.74
person-1,00000213.jpg,1,person,512.37,184.98,682.57,629.15
person-1,00000214.jpg,1,person,515.16,176.85,683.4,631.92
person-1,00000215.jpg,1,person,525.51,167.78,680.23,630.75
person-1,00000216.jpg,1,person,519.85,158.93,680.68,632.27
person-1,00000217.jpg,1,person,521.29,147.39,681.21,621.53
person-1,00000218.jpg,1,person,523.01,146.37,683.15,623.38
person-1,00000219.jpg,1,person,523.49,138.25,683.16,621.17
person-1,00000220.jpg,1,person,525.67,133.65,684.18,618.28
person-1,00000221.jpg,1,person,529.23,135.0,684.3,619.17
person-1,00000222.jpg,1,person,528.01,133.3,683.95,613.31
person-1,00000223.jpg,1,person,529.45,138.62,686.35,615.61
person-1,00000224.jpg,1,person,533.83,137.08,687.35,620.8
person-1,00000225.jpg,1,person,531.76,140.05,689.95,623.32
person-1,00000226.jpg,1,person,532.25,141.44,691.23,618.97
person-1,00000227.jpg,1,person,535.46,145.94,693.3,623.39
person-1,00000228.jpg,1,person,534.23,149.74,695.77,617.74
person-1,00000229.jpg,1,person,533.03,151.84,698.31,622.05
person-1,00000230.jpg,1,person,535.71,155.26,702.38,620.16
person-1,00000231.jpg,1,person,536.75,159.95,705.59,626.49
person-1,00000232.jpg,1,person,536.28,166.03,710.15,628.98
person-1,00000233.jpg,1,person,534.38,171.1,715.43,625.83
person-1,00000234.jpg,1,person,535.7,181.55,720.09,628.02
person-1,00000235.jpg,1,person,536.49,188.87,728.84,625.91
person-1,00000236.jpg,1,person,533.49,190.44,731.28,629.79
person-1,00000237.jpg,1,person,532.42,202.63,734.49,624.45
person-1,00000238.jpg,1,person,532.97,211.21,735.39,627.12
person-1,00000239.jpg,1,person,528.37,226.4,737.3,627.12
person-1,00000240.jpg,1,person,533.6,237.04,739.18,632.08
person-1,00000241.jpg,1,person,531.8,243.76,740.19,632.89
person-1,00000242.jpg,1,person,533.76,249.34,742.72,636.69
person-1,00000243.jpg,1,person,529.84,260.52,744.6,637.25
person-1,00000244.jpg,1,person,531.67,267.89,750.01,632.84
person-1,00000245.jpg,1,person,532.75,276.35,750.05,633.41
person-1,00000246.jpg,1,person,536.5,271.85,751.26,633.2
person-1,00000247.jpg,1,person,539.21,280.95,751.94,628.84
person-1,00000248.jpg,1,person,535.15,279.84,748.2,634.13
person-1,00000249.jpg,1,person,536.83,283.09,745.7,631.83
person-1,00000250.jpg,1,person,526.39,281.83,743.87,629.48
person-1,00000251.jpg,1,person,530.36,280.19,738.68,630.46
person-1,00000252.jpg,1,person,523.97,281.61,735.04,633.2
person-1,00000253.jpg,1,person,522.87,278.43,729.59,631.38
person-1,00000254.jpg,1,person,515.5,278.88,723.01,633.81
person-1,00000255.jpg,1,person,509.41,280.06,719.45,633.51
person-1,00000256.jpg,1,person,505.73,273.12,714.44,632.76
person-1,00000257.jpg,1,person,498.13,263.19,706.91,631.88
person-1,00000258.jpg,1,person,496.25,245.25,700.54,631.21
person-1,00000259.jpg,1,person,493.68,238.9,696.17,632.06
person-1,00000260.jpg,1,person,490.57,227.66,691.61,630.36
person-1,00000261.jpg,1,person,486.94,218.01,687.4,626.77
person-1,00000262.jpg,1,person,484.72,204.08,682.81,622.07
person-1,00000263.jpg,1,person,486.07,187.91,679.31,619.74
person-1,00000264.jpg,1,person,484.82,185.61,670.74,618.71
person-1,00000265.jpg,1,person,486.06,174.14,669.65,619.56
person-1,00000266.jpg,1,person,485.81,162.62,665.95,616.16
person-1,00000267.jpg,1,person,488.17,157.33,660.88,609.69
person-1,00000268.jpg,1,person,487.99,151.42,656.12,614.11
person-1,00000269.jpg,1,person,476.92,145.78,653.81,611.14
person-1,00000270.jpg,1,person,495.49,139.78,652.31,611.56
person-1,00000271.jpg,1,person,498.55,139.38,649.44,612.15
person-1,00000272.jpg,1,person,493.5,130.6,643.89,615.94
person-1,00000273.jpg,1,person,489.43,138.65,642.76,605.61
person-1,00000274.jpg,1,person,492.89,134.34,639.89,608.41
person-1,00000275.jpg,1,person,496.86,134.3,636.57,611.13
person-1,00000276.jpg,1,person,486.15,131.86,635.81,616.17
person-1,00000277.jpg,1,person,472.68,133.4,634.82,617.9
person-1,00000278.jpg,1,person,467.61,136.34,633.54,620.53
person-1,00000279.jpg,1,person,480.52,136.77,632.83,621.9
person-1,00000280.jpg,1,person,487.79,132.94,634.1,623.49
person-1,00000281.jpg,1,person,483.96,134.73,632.6,626.46
person-1,00000282.jpg,1,person,483.53,137.69,634.78,629.18
person-1,00000283.jpg,1,person,483.05,137.35,636.17,628.33
person-1,00000284.jpg,1,person,481.47,138.93,637.03,629.09
person-1,00000285.jpg,1,person,483.16,136.68,638.04,628.57
person-1,00000286.jpg,1,person,485.22,139.3,639.99,628.07
person-1,00000287.jpg,1,person,480.62,143.44,641.84,632.66
person-1,00000288.jpg,1,person,483.22,149.02,644.17,635.96
person-1,00000289.jpg,1,person,488.64,146.09,646.0,638.6
person-1,00000290.jpg,1,person,489.37,149.15,646.86,638.81
person-1,00000291.jpg,1,person,492.77,148.66,648.52,639.24
person-1,00000292.jpg,1,person,495.74,150.96,649.46,640.68
person-1,00000293.jpg,1,person,501.15,151.36,652.34,639.82
person-1,00000294.jpg,1,person,502.63,153.64,653.56,641.68
person-1,00000295.jpg,1,person,509.14,152.44,656.63,640.73
person-1,00000296.jpg,1,person,507.97,149.9,659.21,640.08
person-1,00000297.jpg,1,person,510.24,152.61,658.95,641.45
person-1,00000298.jpg,1,person,506.05,148.69,662.01,639.69
person-1,00000299.jpg,1,person,514.19,150.19,660.76,638.79
person-1,00000300.jpg,1,person,514.27,147.24,662.7,640.4
person-1,00000301.jpg,1,person,513.78,149.26,662.93,637.26
person-1,00000302.jpg,1,person,511.01,145.86,662.75,638.83
person-1,00000303.jpg,1,person,517.09,145.9,663.42,635.97
person-1,00000304.jpg,1,person,510.0,132.0,665.0,648.0
person-1,00000305.jpg,1,person,508.54,138.7,665.07,638.62
person-1,00000306.jpg,1,person,507.91,140.23,665.59,640.26
person-1,00000307.jpg,1,person,506.82,140.62,663.48,639.85
person-1,00000308.jpg,1,person,507.08,140.41,663.44,639.68
person-1,00000309.jpg,1,person,506.53,140.16,662.96,639.06
person-1,00000310.jpg,1,person,506.39,139.4,662.87,637.92
person-1,00000311.jpg,1,person,506.45,137.3,661.91,636.53
person-1,00000312.jpg,1,person,505.7,137.72,660.31,636.04
person-1,00000313.jpg,1,person,504.06,136.78,658.63,635.88
person-1,00000314.jpg,1,person,502.69,138.17,657.23,636.13
person-1,00000315.jpg,1,person,502.69,136.75,657.57,634.78
person-1,00000316.jpg,1,person,501.77,136.99,655.84,636.96
person-1,00000317.jpg,1,person,499.48,138.54,654.94,635.7
person-1,00000318.jpg,1,person,498.71,138.02,653.93,635.62
person-1,00000319.jpg,1,person,497.57,137.77,653.54,634.71
person-1,00000320.jpg,1,person,496.8,139.27,650.55,636.91
person-1,00000321.jpg,1,person,494.5,140.87,648.2,637.37
person-1,00000322.jpg,1,person,493.32,140.88,647.04,639.83
person-1,00000323.jpg,1,person,491.76,142.75,644.14,640.63
person-1,00000324.jpg,1,person,490.87,143.24,642.73,639.29
person-1,00000325.jpg,1,person,489.18,145.46,642.0,639.84
person-1,00000326.jpg,1,person,489.0,146.42,640.2,640.94
person-1,00000327.jpg,1,person,488.57,146.67,639.02,642.85
person-1,00000328.jpg,1,person,491.29,148.5,639.72,645.31
person-1,00000329.jpg,1,person,488.92,149.34,637.18,646.96
person-1,00000330.jpg,1,person,488.47,150.27,634.97,650.08
person-1,00000331.jpg,1,person,487.88,153.54,632.95,654.18
person-1,00000332.jpg,1,person,487.64,160.29,634.28,656.38
person-1,00000333.jpg,1,person,488.82,162.46,634.62,657.13
person-1,00000334.jpg,1,person,486.72,164.9,634.42,659.59
person-1,00000335.jpg,1,person,487.82,163.99,633.5,659.64
person-1,00000336.jpg,1,person,483.85,167.36,633.46,660.13
person-1,00000337.jpg,1,person,486.35,165.69,632.6,662.01
person-1,00000338.jpg,1,person,485.13,168.1,631.59,665.1
person-1,00000339.jpg,1,person,484.7,167.98,631.36,664.17
person-1,00000340.jpg,1,person,483.93,170.04,627.81,668.04
person-1,00000341.jpg,1,person,484.22,169.24,626.96,669.68
person-1,00000342.jpg,1,person,483.58,174.87,625.38,672.97
person-1,00000343.jpg,1,person,483.76,176.17,624.31,676.47
person-1,00000344.jpg,1,person,483.08,179.48,623.37,678.4
person-1,00000345.jpg,1,person,482.2,179.46,622.43,680.8
person-1,00000346.jpg,1,person,480.97,181.41,623.2,680.76
person-1,00000347.jpg,1,person,480.33,182.23,622.12,681.1
person-1,00000348.jpg,1,person,479.74,184.25,622.12,682.38
person-1,00000349.jpg,1,person,480.39,185.05,621.22,684.03
person-1,00000350.jpg,1,person,480.28,187.85,622.0,685.45
person-1,00000351.jpg,1,person,479.03,189.51,619.62,684.45
person-1,00000352.jpg,1,person,475.42,190.93,618.78,689.53
person-1,00000353.jpg,1,person,472.67,189.06,616.06,687.63
person-1,00000354.jpg,1,person,472.83,193.59,614.25,689.31
person-1,00000355.jpg,1,person,469.42,191.7,612.27,689.99
person-1,00000356.jpg,1,person,471.33,196.89,611.23,690.06
person-1,00000357.jpg,1,person,467.85,195.03,609.35,691.34
person-1,00000358.jpg,1,person,469.68,198.61,606.53,692.93
person-1,00000359.jpg,1,person,467.07,200.37,607.29,695.54
person-1,00000360.jpg,1,person,467.28,200.83,606.47,695.79
person-1,00000361.jpg,1,person,462.78,203.49,606.43,695.51
person-1,00000362.jpg,1,person,465.67,204.81,604.91,697.24
person-1,00000363.jpg,1,person,463.29,208.9,603.94,701.76
person-1,00000364.jpg,1,person,462.45,211.26,601.59,703.01
person-1,00000365.jpg,1,person,458.98,211.22,602.19,700.7
person-1,00000366.jpg,1,person,460.75,209.98,601.74,702.52
person-1,00000367.jpg,1,person,460.49,209.94,602.18,701.69
person-1,00000368.jpg,1,person,459.76,209.4,601.82,701.94
person-1,00000369.jpg,1,person,457.68,209.54,601.06,701.92
person-1,00000370.jpg,1,person,457.45,208.77,599.75,703.37
person-1,00000371.jpg,1,person,456.69,208.56,599.98,699.28
person-1,00000372.jpg,1,person,458.53,210.65,599.52,701.05
person-1,00000373.jpg,1,person,458.02,208.4,599.09,701.34
person-1,00000374.jpg,1,person,455.97,209.88,597.99,701.8
person-1,00000375.jpg,1,person,454.98,208.72,598.46,702.18
person-1,00000376.jpg,1,person,454.13,206.65,597.09,696.97
person-1,00000377.jpg,1,person,451.99,208.98,595.06,698.54
person-1,00000378.jpg,1,person,450.83,205.74,595.47,698.98
person-1,00000379.jpg,1,person,449.94,204.57,593.81,694.22
person-1,00000380.jpg,1,person,449.02,201.61,594.58,694.74
person-1,00000381.jpg,1,person,447.01,201.31,592.84,690.49
person-1,00000382.jpg,1,person,444.66,197.8,591.91,687.97
person-1,00000383.jpg,1,person,444.97,196.82,590.2,685.98
person-1,00000384.jpg,1,person,442.9,194.17,587.23,682.67
person-1,00000385.jpg,1,person,439.57,190.2,585.15,679.9
person-1,00000386.jpg,1,person,438.77,188.22,582.12,680.08
person-1,00000387.jpg,1,person,436.31,186.29,581.99,677.4
person-1,00000388.jpg,1,person,435.81,183.39,578.61,676.22
person-1,00000389.jpg,1,person,435.18,183.23,576.84,675.54
person-1,00000390.jpg,1,person,431.92,182.39,574.94,673.18
person-1,00000391.jpg,1,person,431.93,180.33,574.87,670.98
person-1,00000392.jpg,1,person,427.93,177.4,573.2,669.54
person-1,00000393.jpg,1,person,425.85,174.52,573.85,665.8
person-1,00000394.jpg,1,person,426.09,171.02,573.15,665.6
person-1,00000395.jpg,1,person,427.55,170.53,575.8,664.78
person-1,00000396.jpg,1,person,430.04,167.35,577.75,663.89
person-1,00000397.jpg,1,person,428.46,165.7,578.27,662.38
person-1,00000398.jpg,1,person,429.93,161.46,581.0,656.59
person-1,00000399.jpg,1,person,433.37,163.63,584.92,655.98
person-1,00000400.jpg,1,person,436.24,156.73,584.69,653.08
person-1,00000401.jpg,1,person,437.0,155.07,586.52,652.97
person-1,00000402.jpg,1,person,438.26,154.42,588.45,646.32
person-1,00000403.jpg,1,person,440.64,155.53,589.83,645.9
person-1,00000404.jpg,1,person,440.16,151.91,589.85,645.89
person-1,00000405.jpg,1,person,445.0,149.0,592.0,658.0
person-1,00000406.jpg,1,person,439.65,149.55,594.41,643.52
person-1,00000407.jpg,1,person,438.94,145.42,595.68,642.31
person-1,00000408.jpg,1,person,440.91,142.79,595.92,639.25
person-1,00000409.jpg,1,person,438.7,141.14,596.17,636.86
person-1,00000410.jpg,1,person,439.54,140.69,596.11,635.76
person-1,00000411.jpg,1,person,439.16,137.61,597.11,632.39
person-1,00000412.jpg,1,person,439.62,134.2,594.32,630.59
person-1,00000413.jpg,1,person,437.92,132.04,594.17,626.8
person-1,00000414.jpg,1,person,439.21,128.86,594.59,623.82
person-1,00000415.jpg,1,person,437.72,126.39,594.13,620.7
person-1,00000416.jpg,1,person,438.26,121.82,592.47,620.17
person-1,00000417.jpg,1,person,439.45,121.71,592.15,620.95
person-1,00000418.jpg,1,person,437.84,121.34,591.1,618.06
person-1,00000419.jpg,1,person,436.02,120.78,592.66,617.78
person-1,00000420.jpg,1,person,438.65,122.25,589.28,618.48
person-1,00000421.jpg,1,person,435.83,122.3,589.83,619.64
person-1,00000422.jpg,1,person,434.72,123.86,589.44,618.68
person-1,00000423.jpg,1,person,434.73,123.31,586.27,619.79
person-1,00000424.jpg,1,person,432.59,122.31,586.09,618.87
person-1,00000425.jpg,1,person,433.09,121.91,585.2,618.87
person-1,00000426.jpg,1,person,432.34,120.57,585.31,618.87
person-1,00000427.jpg,1,person,432.34,119.52,584.65,615.72
person-1,00000428.jpg,1,person,432.49,119.02,584.45,616.24
person-1,00000429.jpg,1,person,433.45,115.54,584.28,612.8
person-1,00000430.jpg,1,person,430.45,116.2,584.61,612.12
person-1,00000431.jpg,1,person,431.85,114.4,584.94,609.04
person-1,00000432.jpg,1,person,431.15,113.11,585.15,608.25
person-1,00000433.jpg,1,person,429.97,112.42,583.33,605.58
person-1,00000434.jpg,1,person,430.49,109.86,584.56,605.59
person-1,00000435.jpg,1,person,428.42,111.45,583.32,605.11
